,Unnamed: 0,Unnamed: 0.1,timestamp,mac,boardtype,boardid,temp_max,temp_min,temp_avg,light_max,light_min,light_avg,humidity_min,humidity_max,humidity_avg,model,latitude,longitude,elevation,location,rowid,Position,cluster_label,sensor_status
10,11,359,12/16/2014 05:25:00 AM,0013a20040b516ed,1,505,29.4,29.4,29.4,85.5,85.5,85.5,12.2,12.2,12.2,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216052500,,1,ON
11,12,367,12/16/2014 05:35:00 AM,0013a20040b516ed,1,505,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216053500,,1,
12,13,374,12/16/2014 05:45:00 AM,0013a20040b516ed,1,505,23.9,23.9,23.9,85.7,85.7,85.7,37.7,37.7,37.7,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216054500,,1,ON
13,14,382,12/16/2014 05:55:00 AM,0013a20040b516ed,1,505,23.2,23.2,23.2,90.6,90.6,90.6,39.5,39.5,39.5,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216055500,,1,ON
14,15,389,12/16/2014 06:05:00 AM,0013a20040b516ed,1,505,22.9,22.9,22.9,89.1,89.1,89.1,40.1,40.1,40.1,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216060500,,1,ON
15,16,396,12/16/2014 06:15:00 AM,0013a20040b516ed,1,505,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216061500,,1,
16,17,403,12/16/2014 06:25:00 AM,0013a20040b516ed,1,505,21.6,21.6,21.6,90.3,90.3,90.3,44.2,44.2,44.2,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216062500,,1,ON
17,18,410,12/16/2014 06:40:00 AM,0013a20040b516ed,1,505,21.6,21.6,21.6,89.1,89.1,89.1,44.7,44.7,44.7,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216064000,,1,ON
18,19,418,12/16/2014 06:50:00 AM,0013a20040b516ed,1,505,21.6,21.6,21.6,88.7,88.7,88.7,38.8,38.8,38.8,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216065000,,1,ON
19,20,426,12/16/2014 07:00:00 AM,0013a20040b516ed,1,505,21.9,21.9,21.9,88.2,88.2,88.2,35.5,35.5,35.5,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216070000,,1,ON
20,21,433,12/16/2014 07:10:00 AM,0013a20040b516ed,1,505,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216071000,,1,
21,22,441,12/16/2014 07:20:00 AM,0013a20040b516ed,1,505,20.6,20.6,20.6,86.9,86.9,86.9,43.3,43.3,43.3,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216072000,,1,ON
22,23,449,12/16/2014 07:30:00 AM,0013a20040b516ed,1,505,20.3,20.3,20.3,77.1,77.1,77.1,37.7,37.7,37.7,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216073000,,1,ON
23,24,456,12/16/2014 07:40:00 AM,0013a20040b516ed,1,505,19.7,19.7,19.7,85.0,85.0,85.0,36.9,36.9,36.9,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216074000,,1,ON
24,25,463,12/16/2014 07:50:00 AM,0013a20040b516ed,1,505,20.3,20.3,20.3,86.9,86.9,86.9,37.3,37.3,37.3,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216075000,,1,ON
25,26,470,12/16/2014 08:00:00 AM,0013a20040b516ed,1,505,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216080000,,1,
26,27,478,12/16/2014 08:10:00 AM,0013a20040b516ed,1,505,18.4,18.4,18.4,79.8,79.8,79.8,41.8,41.8,41.8,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216081000,,1,ON
27,28,484,12/16/2014 08:20:00 AM,0013a20040b516ed,1,505,18.4,18.4,18.4,72.6,72.6,72.6,38.8,38.8,38.8,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216082000,,1,ON
28,29,492,12/16/2014 08:30:00 AM,0013a20040b516ed,1,505,18.4,18.4,18.4,77.3,77.3,77.3,35.5,35.5,35.5,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216083000,,1,ON
29,30,500,12/16/2014 08:40:00 AM,0013a20040b516ed,1,505,18.7,18.7,18.7,80.4,80.4,80.4,34.6,34.6,34.6,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216084000,,1,ON
30,31,506,12/16/2014 08:50:00 AM,0013a20040b516ed,1,505,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216085000,,1,
31,32,513,12/16/2014 09:00:00 AM,0013a20040b516ed,1,505,18.7,18.7,18.7,69.1,69.1,69.1,35.7,35.7,35.7,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216090000,,1,ON
32,33,520,12/16/2014 09:10:00 AM,0013a20040b516ed,1,505,18.7,18.7,18.7,56.9,56.9,56.9,35.1,35.1,35.1,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216091000,,1,ON
33,34,527,12/16/2014 09:20:00 AM,0013a20040b516ed,1,505,18.4,18.4,18.4,48.2,48.2,48.2,29.2,29.2,29.2,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216092000,,1,ON
34,35,534,12/16/2014 09:30:00 AM,0013a20040b516ed,1,505,18.4,18.4,18.4,41.4,41.4,41.4,29.8,29.8,29.8,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216093000,,1,ON
35,36,542,12/16/2014 09:40:00 AM,0013a20040b516ed,1,505,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216094000,,1,
36,37,548,12/16/2014 09:55:00 AM,0013a20040b516ed,1,505,18.1,18.1,18.1,6.6,6.6,6.6,33.8,33.8,33.8,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216095500,,1,ON
37,38,555,12/16/2014 10:05:00 AM,0013a20040b516ed,1,505,17.4,17.4,17.4,4.3,4.3,4.3,34.1,34.1,34.1,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216100500,,1,ON
38,39,562,12/16/2014 10:15:00 AM,0013a20040b516ed,1,505,17.1,17.1,17.1,3.4,3.4,3.4,33.3,33.3,33.3,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216101500,,1,ON
39,40,569,12/16/2014 10:25:00 AM,0013a20040b516ed,1,505,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216102500,,1,
40,41,576,12/16/2014 10:35:00 AM,0013a20040b516ed,1,505,16.8,16.8,16.8,3.3,3.3,3.3,35.2,35.2,35.2,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216103500,,1,ON
41,42,583,12/16/2014 10:45:00 AM,0013a20040b516ed,1,505,16.8,16.8,16.8,3.3,3.3,3.3,35.1,35.1,35.1,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216104500,,1,ON
42,43,590,12/16/2014 10:55:00 AM,0013a20040b516ed,1,505,16.8,16.8,16.8,3.3,3.3,3.3,35.5,35.5,35.5,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216105500,,1,ON
43,44,596,12/16/2014 11:05:00 AM,0013a20040b516ed,1,505,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216110500,,1,
44,45,602,12/16/2014 11:15:00 AM,0013a20040b516ed,1,505,16.1,16.1,16.1,3.4,3.4,3.4,38.0,38.0,38.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216111500,,1,ON
45,46,609,12/16/2014 11:25:00 AM,0013a20040b516ed,1,505,15.8,15.8,15.8,3.5,3.5,3.5,37.9,37.9,37.9,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216112500,,1,ON
46,47,617,12/16/2014 11:35:00 AM,0013a20040b516ed,1,505,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216113500,,1,
47,48,625,12/16/2014 11:45:00 AM,0013a20040b516ed,1,505,15.5,15.5,15.5,3.6,3.6,3.6,39.9,39.9,39.9,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216114500,,1,ON
48,49,631,12/16/2014 11:55:00 AM,0013a20040b516ed,1,505,15.5,15.5,15.5,3.5,3.5,3.5,40.1,40.1,40.1,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216115500,,1,ON
49,50,637,12/16/2014 12:05:00 PM,0013a20040b516ed,1,505,15.5,15.5,15.5,3.5,3.5,3.5,39.5,39.5,39.5,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216120500,,1,ON
50,51,642,12/16/2014 12:15:00 PM,0013a20040b516ed,1,505,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216121500,,1,
51,52,650,12/16/2014 12:25:00 PM,0013a20040b516ed,1,505,15.2,15.2,15.2,3.5,3.5,3.5,40.1,40.1,40.1,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216122500,,1,ON
52,53,658,12/16/2014 12:35:00 PM,0013a20040b516ed,1,505,15.2,15.2,15.2,3.5,3.5,3.5,39.8,39.8,39.8,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216123500,,1,ON
53,54,666,12/16/2014 12:45:00 PM,0013a20040b516ed,1,505,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216124500,,1,
54,55,672,12/16/2014 12:55:00 PM,0013a20040b516ed,1,505,14.8,14.8,14.8,3.6,3.6,3.6,41.8,41.8,41.8,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216125500,,1,ON
55,56,679,12/16/2014 01:10:00 PM,0013a20040b516ed,1,505,14.8,14.8,14.8,3.5,3.5,3.5,42.3,42.3,42.3,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216131000,,1,ON
56,57,687,12/16/2014 01:20:00 PM,0013a20040b516ed,1,505,14.8,14.8,14.8,3.5,3.5,3.5,42.0,42.0,42.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216132000,,1,ON
57,58,694,12/16/2014 01:30:00 PM,0013a20040b516ed,1,505,14.8,14.8,14.8,3.5,3.5,3.5,41.8,41.8,41.8,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216133000,,1,ON
58,59,701,12/16/2014 01:40:00 PM,0013a20040b516ed,1,505,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216134000,,1,
59,60,708,12/16/2014 01:50:00 PM,0013a20040b516ed,1,505,14.2,14.2,14.2,3.5,3.5,3.5,44.8,44.8,44.8,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216135000,,1,ON
60,61,714,12/16/2014 02:00:00 PM,0013a20040b516ed,1,505,14.2,14.2,14.2,3.6,3.6,3.6,43.9,43.9,43.9,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216140000,,1,ON
61,62,721,12/16/2014 02:10:00 PM,0013a20040b516ed,1,505,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216141000,,1,
62,63,729,12/16/2014 02:20:00 PM,0013a20040b516ed,1,505,13.9,13.9,13.9,3.6,3.6,3.6,47.0,47.0,47.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216142000,,1,ON
63,64,737,12/16/2014 02:30:00 PM,0013a20040b516ed,1,505,14.2,14.2,14.2,3.5,3.5,3.5,45.9,45.9,45.9,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216143000,,1,ON
64,65,744,12/16/2014 02:40:00 PM,0013a20040b516ed,1,505,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216144000,,1,
65,66,752,12/16/2014 02:50:00 PM,0013a20040b516ed,1,505,13.9,13.9,13.9,3.6,3.6,3.6,46.2,46.2,46.2,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216145000,,1,ON
66,67,759,12/16/2014 03:00:00 PM,0013a20040b516ed,1,505,13.9,13.9,13.9,3.6,3.6,3.6,45.5,45.5,45.5,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216150000,,1,ON
67,68,767,12/16/2014 03:10:00 PM,0013a20040b516ed,1,505,13.9,13.9,13.9,3.6,3.6,3.6,45.9,45.9,45.9,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216151000,,1,ON
68,69,773,12/16/2014 03:20:00 PM,0013a20040b516ed,1,505,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216152000,,1,
69,70,779,12/16/2014 03:30:00 PM,0013a20040b516ed,1,505,13.5,13.5,13.5,3.6,3.6,3.6,47.0,47.0,47.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216153000,,1,ON
70,71,786,12/16/2014 03:40:00 PM,0013a20040b516ed,1,505,13.2,13.2,13.2,3.6,3.6,3.6,47.0,47.0,47.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216154000,,1,ON
71,72,793,12/16/2014 03:50:00 PM,0013a20040b516ed,1,505,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216155000,,1,
72,73,801,12/16/2014 04:00:00 PM,0013a20040b516ed,1,505,13.2,13.2,13.2,3.6,3.6,3.6,48.5,48.5,48.5,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216160000,,1,ON
73,74,808,12/16/2014 04:10:00 PM,0013a20040b516ed,1,505,13.5,13.5,13.5,3.6,3.6,3.6,47.5,47.5,47.5,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216161000,,1,ON
74,75,815,12/16/2014 04:25:00 PM,0013a20040b516ed,1,505,13.2,13.2,13.2,3.6,3.6,3.6,49.4,49.4,49.4,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216162500,,1,ON
75,76,822,12/16/2014 04:35:00 PM,0013a20040b516ed,1,505,13.2,13.2,13.2,3.5,3.5,3.5,48.6,48.6,48.6,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216163500,,1,ON
76,77,830,12/16/2014 04:45:00 PM,0013a20040b516ed,1,505,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216164500,,1,
77,78,838,12/16/2014 04:55:00 PM,0013a20040b516ed,1,505,12.9,12.9,12.9,3.5,3.5,3.5,49.7,49.7,49.7,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216165500,,1,ON
78,79,845,12/16/2014 05:05:00 PM,0013a20040b516ed,1,505,12.6,12.6,12.6,3.5,3.5,3.5,49.7,49.7,49.7,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216170500,,1,ON
79,80,851,12/16/2014 05:15:00 PM,0013a20040b516ed,1,505,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216171500,,1,
80,81,858,12/16/2014 05:25:00 PM,0013a20040b516ed,1,505,12.6,12.6,12.6,3.5,3.5,3.5,51.0,51.0,51.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216172500,,1,ON
81,82,864,12/16/2014 05:35:00 PM,0013a20040b516ed,1,505,12.3,12.3,12.3,3.6,3.6,3.6,51.9,51.9,51.9,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216173500,,1,ON
82,83,870,12/16/2014 05:45:00 PM,0013a20040b516ed,1,505,12.6,12.6,12.6,3.6,3.6,3.6,50.8,50.8,50.8,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216174500,,1,ON
83,84,877,12/16/2014 05:55:00 PM,0013a20040b516ed,1,505,12.6,12.6,12.6,3.5,3.5,3.5,50.0,50.0,50.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216175500,,1,ON
84,85,884,12/16/2014 06:05:00 PM,0013a20040b516ed,1,505,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216180500,,1,
85,86,891,12/16/2014 06:15:00 PM,0013a20040b516ed,1,505,12.6,12.6,12.6,3.8,3.8,3.8,50.2,50.2,50.2,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216181500,,1,ON
86,87,897,12/16/2014 06:25:00 PM,0013a20040b516ed,1,505,12.3,12.3,12.3,5.1,5.1,5.1,50.7,50.7,50.7,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216182500,,1,ON
87,88,903,12/16/2014 06:35:00 PM,0013a20040b516ed,1,505,12.3,12.3,12.3,11.4,11.4,11.4,52.2,52.2,52.2,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216183500,,1,ON
88,89,911,12/16/2014 06:45:00 PM,0013a20040b516ed,1,505,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216184500,,1,
89,90,918,12/16/2014 06:55:00 PM,0013a20040b516ed,1,505,11.9,11.9,11.9,38.7,38.7,38.7,53.8,53.8,53.8,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216185500,,1,ON
90,91,925,12/16/2014 07:05:00 PM,0013a20040b516ed,1,505,11.9,11.9,11.9,50.8,50.8,50.8,54.8,54.8,54.8,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216190500,,1,ON
91,92,932,12/16/2014 07:15:00 PM,0013a20040b516ed,1,505,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216191500,,1,
92,93,936,12/16/2014 07:30:00 PM,0013a20040b516ed,1,505,12.3,12.3,12.3,70.2,70.2,70.2,53.2,53.2,53.2,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216193000,,1,ON
93,94,942,12/16/2014 07:40:00 PM,0013a20040b516ed,1,505,11.9,11.9,11.9,68.1,68.1,68.1,52.9,52.9,52.9,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216194000,,1,ON
94,95,949,12/16/2014 07:50:00 PM,0013a20040b516ed,1,505,12.3,12.3,12.3,71.0,71.0,71.0,51.4,51.4,51.4,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216195000,,1,ON
95,96,955,12/16/2014 08:00:00 PM,0013a20040b516ed,1,505,12.6,12.6,12.6,74.6,74.6,74.6,53.2,53.2,53.2,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216200000,,1,ON
96,97,962,12/16/2014 08:10:00 PM,0013a20040b516ed,1,505,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216201000,,1,
97,98,968,12/16/2014 08:20:00 PM,0013a20040b516ed,1,505,13.2,13.2,13.2,78.4,78.4,78.4,50.2,50.2,50.2,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216202000,,1,ON
98,99,976,12/16/2014 08:30:00 PM,0013a20040b516ed,1,505,13.9,13.9,13.9,81.0,81.0,81.0,49.1,49.1,49.1,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216203000,,1,ON
99,100,983,12/16/2014 08:40:00 PM,0013a20040b516ed,1,505,13.9,13.9,13.9,81.4,81.4,81.4,50.5,50.5,50.5,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216204000,,1,ON
100,101,990,12/16/2014 08:50:00 PM,0013a20040b516ed,1,505,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216205000,,1,
101,102,997,12/16/2014 09:00:00 PM,0013a20040b516ed,1,505,14.2,14.2,14.2,82.9,82.9,82.9,45.8,45.8,45.8,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216210000,,1,ON
102,103,1003,12/16/2014 09:10:00 PM,0013a20040b516ed,1,505,14.8,14.8,14.8,84.1,84.1,84.1,45.9,45.9,45.9,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216211000,,1,ON
103,104,1011,12/16/2014 09:20:00 PM,0013a20040b516ed,1,505,15.2,15.2,15.2,86.3,86.3,86.3,42.9,42.9,42.9,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216212000,,1,ON
104,105,1018,12/16/2014 09:30:00 PM,0013a20040b516ed,1,505,15.5,15.5,15.5,88.5,88.5,88.5,41.0,41.0,41.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216213000,,1,ON
105,106,1023,12/16/2014 09:40:00 PM,0013a20040b516ed,1,505,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216214000,,1,
106,107,1030,12/16/2014 09:50:00 PM,0013a20040b516ed,1,505,16.5,16.5,16.5,90.9,90.9,90.9,42.1,42.1,42.1,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216215000,,1,ON
107,108,1037,12/16/2014 10:00:00 PM,0013a20040b516ed,1,505,16.8,16.8,16.8,91.3,91.3,91.3,40.4,40.4,40.4,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216220000,,1,ON
108,109,1044,12/16/2014 10:10:00 PM,0013a20040b516ed,1,505,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216221000,,1,
109,110,1050,12/16/2014 10:20:00 PM,0013a20040b516ed,1,505,17.1,17.1,17.1,91.6,91.6,91.6,39.0,39.0,39.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216222000,,1,ON
110,111,1058,12/16/2014 10:30:00 PM,0013a20040b516ed,1,505,17.4,17.4,17.4,92.0,92.0,92.0,37.9,37.9,37.9,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216223000,,1,ON
111,112,1063,12/16/2014 10:45:00 PM,0013a20040b516ed,1,505,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216224500,,1,
112,113,1070,12/16/2014 10:55:00 PM,0013a20040b516ed,1,505,17.4,17.4,17.4,92.4,92.4,92.4,36.8,36.8,36.8,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216225500,,1,ON
113,114,1077,12/16/2014 11:05:00 PM,0013a20040b516ed,1,505,18.4,18.4,18.4,93.2,93.2,93.2,36.9,36.9,36.9,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216230500,,1,ON
114,115,1082,12/16/2014 11:15:00 PM,0013a20040b516ed,1,505,18.1,18.1,18.1,93.5,93.5,93.5,35.2,35.2,35.2,ENV,-37.813073,144.9804061,29.91,Fitzroy Gardens,505-20141216231500,,1,ON
